target_id,enemy_id,enemy_archetype,specific_focus,unique_cue,avoid_repeat_note,composition_summary_token,depth_archetype
Sombra,Roadhog,正面時間を長くする高耐久敵,ロードホッグを倒し切る前提にせず、防御スキルを吐かせて後衛へ照準を切り替える。,ロードホッグが防御を使った直後は、背後のダメージかサポートへ切り替える。,ロードホッグへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ソンブラのハックとウイルスとトランズロケーターの使い道を混同しない。,ソンブラ→ロードホッグ:正面時間を長くする高耐久敵,高耐久の前線スキルを削って後衛へ切り替えるタンク
Sombra,Orisa,正面時間を長くする高耐久敵,オリーサを倒し切る前提にせず、防御スキルを吐かせて後衛へ照準を切り替える。,オリーサが防御を使った直後は、背後のダメージかサポートへ切り替える。,オリーサへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ソンブラのハックとウイルスとトランズロケーターの使い道を混同しない。,ソンブラ→オリーサ:正面時間を長くする高耐久敵,高耐久の前線スキルを削って後衛へ切り替えるタンク
Sombra,Sigma,長射線で先に体力差を作る敵,シグマの正面射線を避け、味方が視線を引いた瞬間に奇襲とスキル妨害を差し込む。,シグマの照準が味方へ向いた一拍だけ撃ち、同じ射線へ戻らない。,シグマへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ソンブラのハックとウイルスとトランズロケーターの使い道を混同しない。,ソンブラ→シグマ:長射線で先に体力差を作る敵,高耐久の前線スキルを削って後衛へ切り替えるタンク
Sombra,Reinhardt,正面時間を長くする高耐久敵,ラインハルトを倒し切る前提にせず、防御スキルを吐かせて後衛へ照準を切り替える。,ラインハルトが防御を使った直後は、背後のダメージかサポートへ切り替える。,ラインハルトへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ソンブラのハックとウイルスとトランズロケーターの使い道を混同しない。,ソンブラ→ラインハルト:正面時間を長くする高耐久敵,高耐久の前線スキルを削って後衛へ切り替えるタンク
Sombra,Ashe,長射線で先に体力差を作る敵,アッシュの正面射線を避け、味方が視線を引いた瞬間に奇襲とスキル妨害を差し込む。,アッシュの照準が味方へ向いた一拍だけ撃ち、同じ射線へ戻らない。,アッシュへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ソンブラのハックとウイルスとトランズロケーターの使い道を混同しない。,ソンブラ→アッシュ:長射線で先に体力差を作る敵,長射線で先に体力差を作る敵
Sombra,Widowmaker,長射線で先に体力差を作る敵,ウィドウメイカーの正面射線を避け、味方が視線を引いた瞬間に奇襲とスキル妨害を差し込む。,ウィドウメイカーの照準が味方へ向いた一拍だけ撃ち、同じ射線へ戻らない。,ウィドウメイカーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ソンブラのハックとウイルスとトランズロケーターの使い道を混同しない。,ソンブラ→ウィドウメイカー:長射線で先に体力差を作る敵,長射線で先に体力差を作る敵
Sombra,Emre,長射線で先に体力差を作る敵,エムレの正面射線を避け、味方が視線を引いた瞬間に奇襲とスキル妨害を差し込む。,エムレの照準が味方へ向いた一拍だけ撃ち、同じ射線へ戻らない。,エムレへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ソンブラのハックとウイルスとトランズロケーターの使い道を混同しない。,ソンブラ→エムレ:長射線で先に体力差を作る敵,長射線で先に体力差を作る敵
Sombra,Cassidy,長射線で先に体力差を作る敵,キャスディの正面射線を避け、味方が視線を引いた瞬間に奇襲とスキル妨害を差し込む。,キャスディの照準が味方へ向いた一拍だけ撃ち、同じ射線へ戻らない。,キャスディへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ソンブラのハックとウイルスとトランズロケーターの使い道を混同しない。,ソンブラ→キャスディ:長射線で先に体力差を作る敵,長射線で先に体力差を作る敵
Sombra,Sojourn,長射線で先に体力差を作る敵,ソジョーンの正面射線を避け、味方が視線を引いた瞬間に奇襲とスキル妨害を差し込む。,ソジョーンの照準が味方へ向いた一拍だけ撃ち、同じ射線へ戻らない。,ソジョーンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ソンブラのハックとウイルスとトランズロケーターの使い道を混同しない。,ソンブラ→ソジョーン:長射線で先に体力差を作る敵,長射線で先に体力差を作る敵
Sombra,Soldier: 76,長射線で先に体力差を作る敵,ソルジャー76の正面射線を避け、味方が視線を引いた瞬間に奇襲とスキル妨害を差し込む。,ソルジャー76の照準が味方へ向いた一拍だけ撃ち、同じ射線へ戻らない。,ソルジャー76への説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ソンブラのハックとウイルスとトランズロケーターの使い道を混同しない。,ソンブラ→ソルジャー76:長射線で先に体力差を作る敵,長射線で先に体力差を作る敵
Sombra,Hanzo,長射線で先に体力差を作る敵,ハンゾーの正面射線を避け、味方が視線を引いた瞬間に奇襲とスキル妨害を差し込む。,ハンゾーの照準が味方へ向いた一拍だけ撃ち、同じ射線へ戻らない。,ハンゾーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ソンブラのハックとウイルスとトランズロケーターの使い道を混同しない。,ソンブラ→ハンゾー:長射線で先に体力差を作る敵,長射線で先に体力差を作る敵
Sombra,Freja,長射線で先に体力差を作る敵,フレイヤの正面射線を避け、味方が視線を引いた瞬間に奇襲とスキル妨害を差し込む。,フレイヤの照準が味方へ向いた一拍だけ撃ち、同じ射線へ戻らない。,フレイヤへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ソンブラのハックとウイルスとトランズロケーターの使い道を混同しない。,ソンブラ→フレイヤ:長射線で先に体力差を作る敵,長射線で先に体力差を作る敵
Sombra,Anran,ダイブ経路と帰り道で勝負する機動敵,アンランのダイブ経路ではなく帰り道に照準を置き、ウイルス後の追撃を硬直後へ残す。,アンランがダイブした直後より、離脱方向が決まった瞬間を狙う。,アンランへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ソンブラのハックとウイルスとトランズロケーターの使い道を混同しない。,ソンブラ→アンラン:ダイブ経路と帰り道で勝負する機動敵,ダイブ経路・帰り道・再突入を分けるフランカー
