target_id,enemy_id,wait_category,check_skills,punish_window,target_action,reset_action
Sombra,Mercy,防御・救助の使用確認,蘇生 / ガーディアン・エンジェル,蘇生 / ガーディアン・エンジェルを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,Lifeweaver,防御・救助の使用確認,ライフグリップ / ペタル・プラットフォーム / 命の樹,ライフグリップ / ペタル・プラットフォーム / 命の樹を使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,Kiriko,防御・救助の使用確認,鈴のご加護 / 神出鬼没,鈴のご加護 / 神出鬼没を使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,Brigitte,防御・救助の使用確認,バリア・シールド / ラリー / リペア・パック,バリア・シールド / ラリー / リペア・パックを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,Moira,防御・救助の使用確認,フェード,フェードを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,Lúcio,防御・救助の使用確認,サウンド・バリア,サウンド・バリアを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,Ana,防御・救助の使用確認,スリープ・ダーツ,スリープ・ダーツを使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,Wuyang,防御・救助の使用確認,養神泉 / 驚濤破,養神泉 / 驚濤破を使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,Zenyatta,防御・救助の使用確認,心頭滅却,心頭滅却を使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Sombra,Mizuki,防御・救助の使用確認,霊域結界 / 快気の笠,霊域結界 / 快気の笠を使った直後、または効果範囲から離れた瞬間,ハック成功後にウイルスとマシン・ピストルを重ねる,トランズロケーターで即離脱する
Tracer,D.Va,防御・救助の使用確認,ディフェンス・マトリックス,ディフェンス・マトリックスを使った直後、または効果範囲から離れた瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Winston,防御・救助の使用確認,バリア・プロジェクター,バリア・プロジェクターを使った直後、または効果範囲から離れた瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Doomfist,防御・救助の使用確認,パワー・ブロック,パワー・ブロックを使った直後、または効果範囲から離れた瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Hazard,防御・救助の使用確認,スパイク・ガード,スパイク・ガードを使った直後、または効果範囲から離れた瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Wrecking Ball,防御・救助の使用確認,アダプティブ・シールド,アダプティブ・シールドを使った直後、または効果範囲から離れた瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Zarya,防御・救助の使用確認,パーティクル・バリア / バリア・ショット,パーティクル・バリア / バリア・ショットを使った直後、または効果範囲から離れた瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Junker Queen,防御・救助の使用確認,コマンディング・シャウト,コマンディング・シャウトを使った直後、または効果範囲から離れた瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Domina,防御・救助の使用確認,バリア・アレイ,バリア・アレイを使った直後、または効果範囲から離れた瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Mauga,防御・救助の使用確認,カーディアック・オーバードライブ,カーディアック・オーバードライブを使った直後、または効果範囲から離れた瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Ramattra,防御・救助の使用確認,ヴォイド・バリア / ブロック,ヴォイド・バリア / ブロックを使った直後、または効果範囲から離れた瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Roadhog,防御・救助の使用確認,テイク・ア・ブリーザー,テイク・ア・ブリーザーを使った直後、または効果範囲から離れた瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Orisa,防御・救助の使用確認,フォーティファイ / ジャベリン・スピン,フォーティファイ / ジャベリン・スピンを使った直後、または効果範囲から離れた瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Sigma,防御・救助の使用確認,エクスペリメンタル・バリア / キネティック・グラスプ,エクスペリメンタル・バリア / キネティック・グラスプを使った直後、または効果範囲から離れた瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Reinhardt,防御・救助の使用確認,バリア・フィールド,バリア・フィールドを使った直後、または効果範囲から離れた瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Ashe,移動・離脱の使用確認,コーチ・ガン,コーチ・ガンで移動先が決まった瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Widowmaker,移動・離脱の使用確認,グラップリング・フック,グラップリング・フックで移動先が決まった瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
Tracer,Emre,移動・離脱の使用確認,オルタード・バイタル,オルタード・バイタルで移動先が決まった瞬間,リコールや離脱スキルを確認した硬直だけパルス・ピストルで削る,リコールを残して深追いしない
