target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_sub_role,primary_category,secondary_category,ui_badge_label,category_description,category_reason,recommended_response,avoid_response,practice_focus,taxonomy_version
Sombra,ソンブラ,Emre,エムレ,ダメージ,スペシャリスト,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,エムレの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,エムレの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,ソンブラ視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Sombra,ソンブラ,Cassidy,キャスディ,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,キャスディの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,キャスディの得意射線で正面から長く撃ち合う。,ソンブラ視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Sombra,ソンブラ,Sojourn,ソジョーン,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ソジョーンの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ソジョーンの得意射線で正面から長く撃ち合う。,ソンブラ視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Sombra,ソンブラ,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,撃ち合いテンポ,撃ち合いテンポ,撃ち合い,スキル交換後の1回のピークで有利不利が変わる対面。,主要スキル後の1回のピークで有利を取る。,ソルジャー76の主要スキル後に1回のピークし、同じ位置で撃ち合いを続けない。,ソルジャー76のスキルが残っている状態で同じピークを繰り返す。,ソンブラ視点では「撃ち合いテンポ」として処理する。最初に主要スキル後の1回のピークで有利を取る。,v50.12
Sombra,ソンブラ,Hanzo,ハンゾー,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ハンゾーの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ハンゾーの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,ソンブラ視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Sombra,ソンブラ,Freja,フレイヤ,ダメージ,リコン,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,フレイヤの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,フレイヤの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,ソンブラ視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Sombra,ソンブラ,Anran,アンラン,ダメージ,フランカー,フランカー対策,撃ち合いテンポ,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,アンランのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,アンランを単独で深追いし、味方射線と回復範囲から外れる。,ソンブラ視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。,v50.12
Sombra,ソンブラ,Genji,ゲンジ,ダメージ,フランカー,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ゲンジを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ゲンジを見上げ続けて地上の脅威と遮蔽を失う。,ソンブラ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Sombra,ソンブラ,Shion,シオン,ダメージ,フランカー,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,シオンを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,シオンを見上げ続けて地上の脅威と遮蔽を失う。,ソンブラ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Sombra,ソンブラ,Sombra,ソンブラ,ダメージ,リコン,フランカー対策,範囲・設置物処理,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,ソンブラのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,ソンブラを単独で深追いし、味方射線と回復範囲から外れる。,ソンブラ視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。,v50.12
Sombra,ソンブラ,Tracer,トレーサー,ダメージ,フランカー,フランカー対策,撃ち合いテンポ,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,トレーサーのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,トレーサーを単独で深追いし、味方射線と回復範囲から外れる。,ソンブラ視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。,v50.12
Sombra,ソンブラ,Venture,ベンチャー,ダメージ,フランカー,フランカー対策,長射線管理,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,ベンチャーのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,ベンチャーを単独で深追いし、味方射線と回復範囲から外れる。,ソンブラ視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。,v50.12
Sombra,ソンブラ,Reaper,リーパー,ダメージ,フランカー,フランカー対策,長射線管理,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,リーパーのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,リーパーを単独で深追いし、味方射線と回復範囲から外れる。,ソンブラ視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。,v50.12
Sombra,ソンブラ,Vendetta,ヴェンデッタ,ダメージ,フランカー,フランカー対策,長射線管理,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,ヴェンデッタのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,ヴェンデッタを単独で深追いし、味方射線と回復範囲から外れる。,ソンブラ視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。,v50.12
Sombra,ソンブラ,Echo,エコー,ダメージ,リコン,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,エコーを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,エコーを見上げ続けて地上の脅威と遮蔽を失う。,ソンブラ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
